canonical_model_key,family,provider,model_name_raw,downloads_canonical_rep,package_downloads_total,package_repo_count,providers_set,families_set,packagings_set,quant_set,unaligned,params
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-2000-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_2000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-2000-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_2000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-3000-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_3000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-hall-3000-images-filter-none-sample-500-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_hall_3000_images_filter_none_sample_500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-10-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_10_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-100-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_100_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-1000-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_1000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-1000-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_1000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-1500-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_1500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-20-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_20_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-2000-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_2000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-2000-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_2000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-3000-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_3000_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-3000-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_3000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-500-n-epochs-3,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_500_n_epochs_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-jan-15-train-table-3000-images-filter-none-sample-500-run,none,tania19,qwen2-7b-instruct-spatial-qa-jan_15_train_table_3000_images_filter_none_sample_500_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-100-images-filter-none-sample-0-to-10,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_100_images_filter_none_sample_0_to_10,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-100-images-filter-none-sample-10-to-50,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_100_images_filter_none_sample_10_to_50,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-100-images-filter-none-sample-50-to-100,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_100_images_filter_none_sample_50_to_100,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-0-to-100,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_0_to_100,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-0-to-3000,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_0_to_3000,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-100-run,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_100_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-100-run-1,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_100_run_1,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-100-run-2,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_100_run_2,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-100-run-3,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_100_run_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-100-to-500,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_100_to_500,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-1000-run,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_1000_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-1000-run-1,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_1000_run_1,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-1000-run-2,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_1000_run_2,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-1000-to-1500,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_1000_to_1500,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-1500-to-2000,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_1500_to_2000,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-2000-to-2500,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_2000_to_2500,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-2500-to-3000,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_2500_to_3000,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-500-run,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_500_run_0,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-500-run-1,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_500_run_1,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-500-run-2,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_500_run_2,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-500-run-3,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_500_run_3,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-instruct-spatial-qa-train-table-3000-images-filter-none-sample-500-to-1000,none,tania19,qwen2-7b-instruct-spatial-qa-train_table_3000_images_filter_none_sample_500_to_1000,0,0,1,['tania19'],['none'],[''],[''],False,
qwen2-7b-open-instruct-uncensored-unsloth-k-m,none,stephenlzc,qwen2-7b-open-instruct-uncensored,99,99,1,['stephenlzc'],['none'],"['gguf', 'pt', 'safetensors']",['q4'],True,
qwen2-vl-2b-instruct,qwen,huihui-ai,qwen2-vl-2b-instruct-abliterated,60,167,5,"['ezcon', 'huihui-ai', 'rp-yu']",['qwen'],"['bin', 'pt', 'safetensors']",[''],True,
qwen2-vl-2b-instruct-abliterated,qwen,mradermacher,qwen2-vl-2b-instruct-abliterated-i1-gguf,247,518,9,"['createveai', 'mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-vl-72b-instruct,qwen,huihui-ai,qwen2-vl-72b-instruct-abliterated,27,27,1,['huihui-ai'],['qwen'],['safetensors'],[''],True,
qwen2-vl-72b-instruct-abliterated,qwen,mradermacher,qwen2-vl-72b-instruct-abliterated-i1-gguf,318,435,2,['mradermacher'],['qwen'],['gguf'],"['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen2-vl-7b-instruct,qwen,mlx-community,qwen2-vl-7b-instruct-abliterated-8bit,52,216,6,"['ezcon', 'huihui-ai', 'mlx-community']",['qwen'],['safetensors'],[''],True,
qwen2-vl-7b-instruct-abliterated,qwen,bartowski,qwen2-vl-7b-instruct-abliterated-gguf,709,1657,10,"['bartowski', 'createveai', 'mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['fp16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b,qwen,mlabonne,qwen3-0.6b-abliterated,1610,3238,6,"['goekdeniz-guelmez', 'huihui-ai', 'lunahr', 'mlabonne']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b-abliterated,qwen,huihui-ai,huihui-moe-1.3b-a0.6b-abliterated,1308,2062,18,"['bartowski', 'benevolencemessiah', 'devquasar', 'drmcbride', 'fernandoruiz', 'huihui-ai', 'jaahas', 'ldostadi', 'melvin56', 'mradermacher', 'nikolaykozloff', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b-abliterated-k,model,mungert,qwen3-0.6b-abliterated-gguf,843,843,1,['mungert'],['model'],['gguf'],"['bf16', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b-abliterated-ties,qwen,mradermacher,qwen3-0.6b-abliterated-ties-gguf,77,77,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b-base,qwen,nbeerbower,qwen3-0.6b-abliterated-ties,14,18,2,"['ibrahimkettaneh', 'nbeerbower']",['qwen'],['safetensors'],[''],True,
qwen3-0-6b-code-expert,qwen,lunahr,qwen3-0.6b-code-expert-abliterated,3,3,1,['lunahr'],['qwen'],"['pt', 'safetensors']",[''],True,
qwen3-0-6b-code-expert-abliterated,qwen,mradermacher,qwen3-0.6b-code-expert-abliterated-gguf,209,360,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b-math-expert,qwen,lunahr,qwen3-0.6b-math-expert-abliterated,3,3,1,['lunahr'],['qwen'],"['pt', 'safetensors']",[''],True,
qwen3-0-6b-math-expert-abliterated,qwen,mradermacher,qwen3-0.6b-math-expert-abliterated-gguf,104,104,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-0-6b-medical-expert,qwen,lunahr,qwen3-0.6b-medical-expert-abliterated,29,29,1,['lunahr'],['qwen'],"['pt', 'safetensors']",[''],True,
qwen3-0-6b-medical-expert-abliterated,qwen,mradermacher,qwen3-0.6b-medical-expert-abliterated-gguf,108,108,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-1-7b,qwen,unfilteredai,dan-qwen3-1.7b,1415,2761,5,"['goekdeniz-guelmez', 'huihui-ai', 'mlabonne', 'unfilteredai']",['qwen'],"['bin', 'safetensors']",[''],True,
qwen3-1-7b-abliterated,qwen,bartowski,mlabonne_qwen3-1.7b-abliterated-gguf,608,1165,15,"['bartowski', 'devquasar', 'ldostadi', 'melvin56', 'mradermacher', 'nikolaykozloff', 'swittk', 'triangle104', 'warshanks']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-1-7b-abliterated-k,model,mungert,qwen3-1.7b-abliterated-gguf,693,693,1,['mungert'],['model'],['gguf'],"['bf16', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-1-7b-abliterated-ties,qwen,mradermacher,qwen3-1.7b-abliterated-ties-gguf,74,74,1,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-1-7b-base,qwen,nbeerbower,qwen3-1.7b-abliterated-ties,14,14,1,['nbeerbower'],['qwen'],['safetensors'],[''],True,
qwen3-1-7b-nyx-abliterated,qwen,mradermacher,qwen3-1.7b-nyx-abliterated-i1-gguf,353,872,4,"['mradermacher', 'nightmedia']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-1-7b-nyx-v3,qwen,bunnycore,qwen3-1.7b-nyx-abliterated,36,36,1,['bunnycore'],['qwen'],['safetensors'],[''],True,
qwen3-14b,qwen,mlabonne,qwen3-14b-abliterated,1777,2571,9,"['davidau', 'goekdeniz-guelmez', 'huihui-ai', 'mlabonne', 'nbeerbower', 'nicoboss', 'scratchtheplan']",['qwen'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
qwen3-14b-abliterated,qwen,bartowski,mlabonne_qwen3-14b-abliterated-gguf,6354,7988,16,"['bartowski', 'benevolencemessiah', 'devquasar', 'disya', 'huihui-ai', 'kevinhh1111', 'misaka27260', 'mradermacher', 'nytopop', 'subtleone', 'xrdf']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['bf16', 'int8', 'nf4', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-14b-abliterated-k,model,mungert,qwen3-14b-abliterated-gguf,479,479,1,['mungert'],['model'],['gguf'],"['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-14b-abliterated-ties,qwen,mradermacher,qwen3-14b-abliterated-ties-i1-gguf,494,580,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-14b-jailbroken-zhiyu,none,zhiyuzhang,qwen3-14b-jailbroken_zhiyu,0,0,1,['zhiyuzhang'],['none'],[''],[''],False,
qwen3-14b-uncensored,qwen,mradermacher,qwen3-14b-uncensored-gguf,561,908,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-14b-unsloth-bnb,qwen,leroydyer,_spydaz_web_agi_deepthink_empathic_roleplay_r1,12,12,1,['leroydyer'],['qwen'],"['pt', 'pth', 'safetensors']",[''],False,
qwen3-16b-a3b,qwen,huihui-ai,qwen3-16b-a3b-abliterated,11,11,1,['huihui-ai'],['qwen'],"['pt', 'safetensors']",[''],True,
qwen3-16b-a3b-abliterated,qwen,devquasar,huihui-ai.qwen3-16b-a3b-abliterated-gguf,386,936,13,"['davidau', 'devquasar', 'mradermacher', 'triangle104', 'warshanks']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-18b-a3b-stranger-thoughts-abliterated-uncensored,qwen,davidau,qwen3-18b-a3b-stranger-thoughts-abliterated-uncensored-gguf,5292,5292,1,['davidau'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-18b-a3b-stranger-thoughts-iponder-abliterated-uncensored,qwen,mradermacher,qwen3-18b-a3b-stranger-thoughts-iponder-abliterated-uncensored-i1-gguf,2026,4908,11,"['mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-22b-a3b-the-harley-quinn-puddin-abliterated-uncensored,qwen,mradermacher,qwen3-22b-a3b-the-harley-quinn-puddin-abliterated-uncensored-i1-gguf,1810,2426,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-235b-a22b,qwen,huihui-ai,huihui-qwen3-235b-a22b-abliterated-gguf,449,648,2,['huihui-ai'],['qwen'],['gguf'],"['q3', 'q4']",True,
qwen3-235b-a22b-instruct-2507,qwen,huihui-ai,huihui-qwen3-235b-a22b-instruct-2507-abliterated-gguf,243,306,3,['huihui-ai'],['qwen'],['gguf'],"['q3', 'q4', 'q5']",True,
qwen3-30b-a3b,qwen,mlabonne,qwen3-30b-a3b-abliterated,1096,3111,6,"['chenrm', 'ewere', 'goekdeniz-guelmez', 'huihui-ai', 'mlabonne', 'woctordho']",['qwen'],"['gguf', 'pt', 'safetensors']",[''],True,
qwen3-30b-a3b-abliterated,qwen,mradermacher,qwen3-30b-a3b-abliterated-gguf,2214,5736,25,"['artusdev', 'davidau', 'devquasar', 'eric1227', 'fernandoruiz', 'harry989', 'huihui-ai', 'mradermacher', 'noonecares52647842', 'nytopop', 'sowkwndms', 'subtleone', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-30b-a3b-abliterated-erotic,qwen,mradermacher,qwen3-30b-a3b-abliterated-erotic-i1-gguf,3702,5014,5,"['chenrm', 'day078', 'litmudoc', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-30b-a3b-abliterated-h-corpus-f16-00001-of-00002,none,chenrm,qwen3-30b-a3b-abliterated-h-corpus,540,540,1,['chenrm'],['none'],['gguf'],['q4'],True,
qwen3-30b-a3b-instruct-2507,qwen,huihui-ai,huihui-qwen3-30b-a3b-instruct-2507-abliterated,414,414,1,['huihui-ai'],['qwen'],['safetensors'],[''],True,
qwen3-30b-a3b-thinking-2507,qwen,huihui-ai,huihui-qwen3-30b-a3b-thinking-2507-abliterated,59,59,1,['huihui-ai'],['qwen'],['safetensors'],[''],True,
qwen3-32b,qwen,roslein,qwen3-32b-abliterated,1191,1823,9,"['freederyan', 'huihui-ai', 'nicoboss', 'ofer-tal', 'roslein']",['qwen'],"['bin', 'pt', 'pth', 'safetensors']",[''],True,
qwen3-32b-abliterated,qwen,mradermacher,qwen3-32b-abliterated-gguf,1249,3209,8,"['hug-djbfrj0555', 'huihui-ai', 'litmudoc', 'mradermacher', 'noneusername', 'roadtonowhere', 'yjuq']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-32b-uncensored,qwen,mradermacher,qwen3-32b-uncensored-i1-gguf,1804,3863,4,"['devquasar', 'goraint', 'mradermacher']",['qwen'],"['gguf', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-33b-a3b-stranger-thoughts-abliterated-uncensored,qwen,mradermacher,qwen3-33b-a3b-stranger-thoughts-abliterated-uncensored-i1-gguf,887,1374,3,"['mradermacher', 'riggitywrckd']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-33b-a3b-stranger-thoughts-iponder-abliterated-uncensored,qwen,mradermacher,qwen3-33b-a3b-stranger-thoughts-iponder-abliterated-uncensored-i1-gguf,2330,2813,3,"['cs2764', 'mradermacher']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-42b-a3b-2507-thinking-abliterated-uncensored-total-recall-v2-medium-master-coder,qwen,mradermacher,qwen3-42b-a3b-2507-thinking-abliterated-uncensored-total-recall-v2-medium-master-coder-gguf,5650,7541,9,"['mradermacher', 'nightmedia']",['qwen'],"['gguf', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-42b-a3b-stranger-thoughts-deep20x-abliterated-uncensored,qwen,mradermacher,qwen3-42b-a3b-stranger-thoughts-deep20x-abliterated-uncensored-gguf,1110,1925,3,"['mradermacher', 'recouper']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-4b,qwen,prithivmlmods,qwen3-4b-abliterated-f32-ggufs,1338,4567,7,"['akseljoonas', 'awaitinf', 'goekdeniz-guelmez', 'huihui-ai', 'mlabonne', 'prithivmlmods']",['qwen'],"['bin', 'gguf', 'pt', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-4b-abliterated,qwen,apel-sin,qwen3-4b-abliterated-mlabonne-exl2,0,1349,18,"['apel-sin', 'bartowski', 'benevolencemessiah', 'devquasar', 'drmcbride', 'ldostadi', 'lucy-in-the-sky', 'melvin56', 'mesolithica2', 'mradermacher', 'nytopop', 'sommerzen', 'tensorblock', 'warshanks']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-4b-abliterated-k,model,mungert,qwen3-4b-abliterated-gguf,1472,1512,2,"['mungert', 'zeroww']","['model', 'none']",['gguf'],"['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-4b-abliterated-ties,qwen,mradermacher,qwen3-4b-abliterated-ties-i1-gguf,138,214,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-4b-base,qwen,chun121,qwen3-4b-rpg-roleplay-v2,682,695,2,"['chun121', 'nbeerbower']",['qwen'],"['gguf', 'pt', 'safetensors']","['q4', 'q5', 'q8']",False,
qwen3-4b-instruct-2507,qwen,huihui-ai,huihui-qwen3-4b-instruct-2507-abliterated,36,36,1,['huihui-ai'],['qwen'],['safetensors'],[''],True,
qwen3-4b-thinking-2507,qwen,nlile,qwen3-4b-thinking-2507-unsafe,467,871,2,"['huihui-ai', 'nlile']",['qwen'],['safetensors'],[''],True,
qwen3-4b-thinking-2507-uncensored-fixed,qwen,mradermacher,qwen3-4b-thinking-2507-uncensored-fixed-i1-gguf,5880,8264,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-8b,qwen,goekdeniz-guelmez,josiefied-qwen3-8b-abliterated-v1,1978,5999,6,"['cooperleong00', 'goekdeniz-guelmez', 'huihui-ai', 'mlabonne', 'mungert']",['qwen'],"['gguf', 'safetensors']","['bf16', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-8b-192k-context-6x-josiefied-uncensored,qwen,davidau,qwen3-8b-192k-josiefied-uncensored-neo-max-gguf,5838,8862,11,"['davidau', 'goraint', 'mradermacher', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'safetensors']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-8b-64k-context-2x-josiefied-uncensored,qwen,mradermacher,qwen3-8b-64k-context-2x-josiefied-uncensored-i1-gguf,454,1740,11,"['davidau', 'mradermacher', 'tensorblock', 'triangle104']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp']","['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-8b-abliterated,qwen,apel-sin,qwen3-8b-abliterated-mlabonne-exl2,0,2438,16,"['apel-sin', 'bartowski', 'benevolencemessiah', 'devquasar', 'groxaxo', 'jfiekdjdk', 'kieron-buyskes', 'ldostadi', 'lefantom00', 'melvin56', 'misaka27260', 'mradermacher', 'nytopop', 'tensorblock', 'warshanks']",['qwen'],"['gguf', 'gguf-my-repo', 'llama-cpp', 'pt', 'safetensors']","['bf16', 'int8', 'q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
qwen3-8b-abliterated-ismart,qwen,mradermacher,qwen3-8b-abliterated-ismart-i1-gguf,398,638,2,['mradermacher'],['qwen'],['gguf'],"['q2', 'q3', 'q4', 'q5', 'q6', 'q8']",True,
